"Year","Trade.Flow","Reporter","Commodity.Code","Trade.Value..US..","Group"
2012,"Exports","Spain",709,93816,"Other countries"
2012,"Imports","Spain",709,4694,"Other countries"
2012,"Exports","Netherlands",709,16609,"Other countries"
2012,"Exports","Guatemala",709,25932,"Other countries"
2012,"Exports","Netherlands",709,62965,"Other countries"
2012,"Exports","Thailand",709,67320,"Other countries"
2012,"Exports","Thailand",709,84539,"Other countries"
2012,"Exports","Thailand",709,44715,"Other countries"
2012,"Imports","Norway",709,5751,"Other countries"
2012,"Exports","Thailand",709,57822,"Other countries"
2012,"Exports","Hungary",709,12456,"Other countries"
2012,"Exports","Hungary",709,811,"Other countries"
2012,"Imports","Norway",709,3902,"Other countries"
2012,"Exports","Thailand",709,79978,"Other countries"
2012,"Exports","Thailand",709,84025,"Other countries"
2012,"Exports","Thailand",709,73399,"Other countries"
2012,"Imports","Norway",709,5862,"Other countries"
2012,"Exports","Thailand",709,58767,"Other countries"
2012,"Imports","Norway",709,5374,"Other countries"
2012,"Exports","Thailand",709,77372,"Other countries"
2012,"Exports","Thailand",709,64099,"Other countries"
2012,"Exports","Thailand",709,79790,"Other countries"
2012,"Exports","Thailand",709,66033,"Other countries"
2012,"Exports","Ethiopia",709,16048,"Other countries"
2012,"Exports","Serbia",709,65219,"Other countries"
2012,"Exports","India",709,13626,"Other countries"
2012,"Exports","Ethiopia",709,6552,"Other countries"
2012,"Exports","India",709,13219,"Other countries"
2012,"Exports","Ethiopia",709,10497,"Other countries"
2012,"Exports","Serbia",709,8,"Other countries"
2012,"Exports","Ethiopia",709,514,"Other countries"
2012,"Exports","Egypt",709,84742,"Other countries"
2012,"Exports","TFYR of Macedonia",709,59858,"Other countries"
2012,"Exports","Egypt",709,84410,"Other countries"
2012,"Exports","Finland",709,1007,"Other countries"
2012,"Exports","Finland",709,1785,"Other countries"
2012,"Exports","Finland",709,3102,"Other countries"
2012,"Exports","Egypt",709,75731,"Other countries"
2012,"Exports","Japan",709,2513,"Other countries"
2012,"Exports","Egypt",709,35590,"Other countries"
2012,"Exports","Egypt",709,70404,"Other countries"
2012,"Imports","Estonia",709,2276,"Other countries"
2012,"Exports","Egypt",709,86690,"Other countries"
2012,"Exports","TFYR of Macedonia",709,56450,"Other countries"
2012,"Imports","Japan",709,17808,"Other countries"
2012,"Exports","Latvia",709,7176,"Other countries"
2012,"Exports","Latvia",709,28965,"Other countries"
2012,"Imports","Slovenia",709,1650,"Other countries"
2012,"Imports","EU-28",709,53540,"Other countries"
2012,"Imports","Slovenia",709,9894,"Other countries"
2012,"Exports","Greece",709,1025,"Other countries"
2012,"Exports","Greece",709,1424,"Other countries"
2012,"Imports","Spain",709,8998,"Other countries"
2012,"Imports","Netherlands",709,57742,"Other countries"
2012,"Exports","Greece",709,1653,"Other countries"
2012,"Exports","Spain",709,60741,"Other countries"
2012,"Exports","Greece",709,423,"Other countries"
2012,"Exports","Netherlands",709,8585,"Other countries"
2012,"Exports","Cyprus",709,1020,"Other countries"
2012,"Exports","Australia",709,2012,"Other countries"
2012,"Exports","Cyprus",709,117,"Other countries"
2012,"Exports","Portugal",709,532,"Other countries"
2012,"Exports","Cyprus",709,17912,"Other countries"
2012,"Exports","Argentina",709,10000,"Other countries"
2012,"Exports","Cyprus",709,66771,"Other countries"
2012,"Exports","Germany",709,47893,"Other countries"
2012,"Exports","Germany",709,9408,"Other countries"
2012,"Exports","Mexico",709,5,"Other countries"
2012,"Exports","Germany",709,107,"Other countries"
2012,"Exports","Germany",709,53228,"Other countries"
2012,"Exports","Germany",709,25570,"Other countries"
2012,"Exports","Pakistan",709,32,"Other countries"
2012,"Imports","Iceland",709,979,"Other countries"
2012,"Exports","Turkey",709,97164,"Other countries"
2012,"Imports","Japan",709,5581,"Other countries"
2012,"Exports","Egypt",709,85021,"Other countries"
2012,"Imports","Senegal",709,361,"Other countries"
2012,"Exports","Egypt",709,88040,"Other countries"
2012,"Exports","Finland",709,601,"Other countries"
2012,"Exports","Egypt",709,54803,"Other countries"
2012,"Imports","Japan",709,28369,"Other countries"
2012,"Exports","Denmark",709,46347,"Other countries"
2012,"Exports","Denmark",709,71235,"Other countries"
2012,"Exports","Denmark",709,57747,"Other countries"
2012,"Imports","Poland",709,59219,"Other countries"
2012,"Exports","Denmark",709,87761,"Other countries"
2012,"Exports","Czech Rep.",709,17716,"Other countries"
2012,"Exports","Cyprus",709,2649,"Other countries"
2012,"Exports","Cyprus",709,310,"Other countries"
2012,"Exports","Cyprus",709,27839,"Other countries"
2012,"Exports","Argentina",709,20000,"Other countries"
2012,"Exports","Cyprus",709,1411,"Other countries"
2012,"Imports","EU-28",709,34,"Other countries"
2012,"Imports","United States of America",709,7467,"Other countries"
2012,"Exports","Latvia",709,38716,"Other countries"
2012,"Exports","Latvia",709,7398,"Other countries"
2012,"Exports","Latvia",709,2221,"Other countries"
2012,"Exports","Latvia",709,33652,"Other countries"
2012,"Imports","Slovenia",709,10044,"Other countries"
2012,"Exports","Latvia",709,88397,"Other countries"
2012,"Exports","Ethiopia",709,16118,"Other countries"
2012,"Exports","Ethiopia",709,15343,"Other countries"
2012,"Exports","Ethiopia",709,8925,"Other countries"
2012,"Exports","Ethiopia",709,19217,"Other countries"
2012,"Exports","Serbia",709,32548,"Other countries"
2012,"Exports","India",709,13168,"Other countries"
2012,"Exports","India",709,1519,"Other countries"
2012,"Exports","Serbia",709,10438,"Other countries"
2012,"Exports","Ethiopia",709,4831,"Other countries"
2012,"Exports","Ethiopia",709,4209,"Other countries"
2012,"Exports","France",709,51058,"Other countries"
2012,"Imports","Slovakia",709,64,"Other countries"
2012,"Exports","Bulgaria",709,433,"Other countries"
2012,"Exports","France",709,17294,"Other countries"
2012,"Imports","France",709,98297,"Other countries"
2012,"Exports","Bulgaria",709,4338,"Other countries"
2012,"Exports","Bulgaria",709,1201,"Other countries"
2012,"Exports","France",709,37329,"Other countries"
2012,"Exports","France",709,12518,"Other countries"
2012,"Imports","Slovakia",709,129,"Other countries"
2012,"Exports","Bulgaria",709,479,"Other countries"
2012,"Exports","France",709,9320,"Other countries"
2012,"Exports","France",709,31653,"Other countries"
2012,"Exports","France",709,17020,"Other countries"
2012,"Exports","France",709,29536,"Other countries"
2012,"Exports","France",709,26217,"Other countries"
2012,"Exports","Bulgaria",709,1125,"Other countries"
2012,"Exports","France",709,1400,"Other countries"
2012,"Exports","Latvia",709,27746,"Other countries"
2012,"Exports","Latvia",709,23098,"Other countries"
2012,"Imports","Lithuania",709,53539,"Other countries"
2012,"Exports","Denmark",709,26986,"Other countries"
2012,"Imports","Italy",709,95063,"Other countries"
2012,"Exports","Czech Rep.",709,18659,"Other countries"
2012,"Imports","Austria",709,57256,"Other countries"
2012,"Exports","Denmark",709,85140,"Other countries"
2012,"Exports","Czech Rep.",709,42574,"Other countries"
2013,"Imports","Czech Rep.",709,356,"Other countries"
2013,"Imports","Czech Rep.",709,274,"Other countries"
2013,"Exports","Denmark",709,34770,"Other countries"
2013,"Imports","Czech Rep.",709,206,"Other countries"
2013,"Imports","Poland",709,10333,"Other countries"
2013,"Exports","Denmark",709,61201,"Other countries"
2013,"Imports","Czech Rep.",709,206,"Other countries"
2013,"Imports","Czech Rep.",709,713,"Other countries"
2013,"Exports","Denmark",709,42026,"Other countries"
2013,"Exports","Denmark",709,93035,"Other countries"
2013,"Imports","Czech Rep.",709,201,"Other countries"
2013,"Exports","Greece",709,3274,"Other countries"
2013,"Exports","Pakistan",709,383,"Other countries"
2013,"Exports","Guatemala",709,25933,"Other countries"
2013,"Exports","Greece",709,1636,"Other countries"
2013,"Exports","Turkey",709,22153,"Other countries"
2013,"Exports","Greece",709,68945,"Other countries"
2013,"Exports","Peru",709,303,"Other countries"
2013,"Exports","Norway",709,918,"Other countries"
2013,"Imports","Norway",709,3549,"Other countries"
2013,"Imports","Norway",709,3160,"Other countries"
2013,"Exports","Cyprus",709,67912,"Other countries"
2013,"Exports","Norway",709,25677,"Other countries"
2013,"Exports","Thailand",709,57608,"Other countries"
2013,"Exports","Thailand",709,70814,"Other countries"
2013,"Exports","Thailand",709,58312,"Other countries"
2013,"Imports","Norway",709,233,"Other countries"
2013,"Exports","Thailand",709,63495,"Other countries"
2013,"Exports","Norway",709,22039,"Other countries"
2013,"Exports","Cyprus",709,2364,"Other countries"
2013,"Exports","Thailand",709,47308,"Other countries"
2013,"Exports","Cyprus",709,14671,"Other countries"
2013,"Exports","Norway",709,17731,"Other countries"
2013,"Exports","Thailand",709,56743,"Other countries"
2013,"Exports","Thailand",709,67163,"Other countries"
2013,"Exports","Cyprus",709,604,"Other countries"
2013,"Exports","Cyprus",709,3057,"Other countries"
2013,"Exports","Thailand",709,90243,"Other countries"
2013,"Exports","Thailand",709,93762,"Other countries"
2013,"Exports","Cyprus",709,15260,"Other countries"
2013,"Exports","Thailand",709,62847,"Other countries"
2013,"Exports","Thailand",709,68453,"Other countries"
2013,"Exports","Thailand",709,72943,"Other countries"
2013,"Imports","Latvia",709,17265,"Other countries"
2013,"Exports","Latvia",709,30931,"Other countries"
2013,"Exports","Latvia",709,13301,"Other countries"
2013,"Imports","Finland",709,79762,"Other countries"
2013,"Exports","Latvia",709,2595,"Other countries"
2013,"Imports","Lithuania",709,12822,"Other countries"
2013,"Imports","Lithuania",709,5106,"Other countries"
2013,"Exports","Latvia",709,15518,"Other countries"
2013,"Exports","Latvia",709,907,"Other countries"
2013,"Imports","Lithuania",709,2331,"Other countries"
2013,"Exports","Ethiopia",709,4457,"Other countries"
2013,"Exports","Ethiopia",709,13871,"Other countries"
2013,"Exports","Ethiopia",709,13441,"Other countries"
2013,"Exports","Ethiopia",709,16772,"Other countries"
2013,"Imports","Luxembourg",709,2291,"Other countries"
2013,"Imports","Luxembourg",709,611,"Other countries"
2013,"Imports","Luxembourg",709,1438,"Other countries"
2013,"Exports","Ethiopia",709,2282,"Other countries"
2013,"Exports","Ethiopia",709,7724,"Other countries"
2013,"Imports","Luxembourg",709,343,"Other countries"
2013,"Imports","Spain",709,23765,"Other countries"
2013,"Imports","Luxembourg",709,862,"Other countries"
2013,"Imports","Luxembourg",709,10603,"Other countries"
2013,"Exports","Spain",709,1702,"Other countries"
2013,"Exports","Ethiopia",709,9074,"Other countries"
2013,"Exports","Ethiopia",709,14399,"Other countries"
2013,"Imports","Spain",709,11500,"Other countries"
2013,"Exports","Ethiopia",709,18255,"Other countries"
2013,"Imports","Luxembourg",709,3749,"Other countries"
2013,"Exports","Ethiopia",709,14246,"Other countries"
2013,"Exports","India",709,241,"Other countries"
2013,"Exports","India",709,265,"Other countries"
2013,"Imports","EU-28",709,12667,"Other countries"
2013,"Exports","Mexico",709,5,"Other countries"
2013,"Exports","Serbia",709,7631,"Other countries"
2013,"Exports","Georgia",709,2268,"Other countries"
2013,"Exports","India",709,4819,"Other countries"
2013,"Exports","Serbia",709,23605,"Other countries"
2013,"Exports","India",709,66,"Other countries"
2013,"Exports","India",709,307,"Other countries"
2013,"Exports","Serbia",709,957,"Other countries"
2013,"Exports","Bulgaria",709,614,"Other countries"
2013,"Exports","Bulgaria",709,892,"Other countries"
2013,"Exports","Argentina",709,8000,"Other countries"
2013,"Exports","Australia",709,845,"Other countries"
2013,"Exports","Argentina",709,8000,"Other countries"
2013,"Exports","Australia",709,590,"Other countries"
2013,"Exports","Bulgaria",709,576,"Other countries"
2013,"Exports","Argentina",709,8000,"Other countries"
2013,"Imports","Czech Rep.",709,649,"Other countries"
2013,"Exports","Philippines",709,9984,"Other countries"
2013,"Imports","Poland",709,90539,"Other countries"
2013,"Imports","Czech Rep.",709,584,"Other countries"
2013,"Imports","Poland",709,3845,"Other countries"
2013,"Imports","Czech Rep.",709,1099,"Other countries"
2013,"Exports","Denmark",709,12281,"Other countries"
2013,"Exports","Denmark",709,29601,"Other countries"
2013,"Exports","Latvia",709,44422,"Other countries"
2013,"Imports","Lithuania",709,26853,"Other countries"
2013,"Exports","Latvia",709,442,"Other countries"
2013,"Imports","Finland",709,40848,"Other countries"
2013,"Exports","Netherlands",709,11800,"Other countries"
2013,"Exports","Netherlands",709,31213,"Other countries"
2013,"Exports","Germany",709,22236,"Other countries"
2013,"Exports","Netherlands",709,90720,"Other countries"
2013,"Exports","Netherlands",709,25437,"Other countries"
2013,"Imports","Switzerland",709,44064,"Other countries"
2013,"Exports","Germany",709,16462,"Other countries"
2013,"Imports","Switzerland",709,27226,"Other countries"
2013,"Exports","Netherlands",709,25614,"Other countries"
2013,"Exports","Germany",709,65524,"Other countries"
2013,"Exports","Germany",709,10950,"Other countries"
2013,"Exports","Germany",709,73291,"Other countries"
2013,"Exports","Netherlands",709,98353,"Other countries"
2013,"Exports","Germany",709,14861,"Other countries"
2013,"Exports","Netherlands",709,23749,"Other countries"
2013,"Exports","Netherlands",709,35753,"Other countries"
2013,"Imports","Switzerland",709,75,"Other countries"
2013,"Exports","Germany",709,14059,"Other countries"
2013,"Imports","Germany",709,24,"Other countries"
2013,"Imports","Germany",709,1198,"Other countries"
2013,"Exports","Netherlands",709,29456,"Other countries"
2013,"Exports","Rep. of Korea",709,10730,"Other countries"
2013,"Exports","France",709,75516,"Other countries"
2013,"Exports","Rep. of Korea",709,10616,"Other countries"
2013,"Exports","France",709,6660,"Other countries"
2013,"Exports","Rep. of Korea",709,12459,"Other countries"
2013,"Imports","Slovakia",709,235,"Other countries"
2013,"Exports","Rep. of Korea",709,5712,"Other countries"
2013,"Imports","EU-28",709,26779,"Other countries"
2013,"Exports","France",709,55186,"Other countries"
2013,"Exports","France",709,5218,"Other countries"
2013,"Imports","EU-28",709,5104,"Other countries"
2013,"Exports","Rep. of Korea",709,3459,"Other countries"
2013,"Exports","Rep. of Korea",709,575,"Other countries"
2013,"Imports","Slovakia",709,307,"Other countries"
2013,"Imports","Rep. of Korea",709,17,"Other countries"
2013,"Exports","Rep. of Korea",709,1457,"Other countries"
2013,"Imports","Slovakia",709,282,"Other countries"
2013,"Exports","Indonesia",709,49250,"Other countries"
2013,"Exports","Egypt",709,26032,"Other countries"
2013,"Exports","TFYR of Macedonia",709,25106,"Other countries"
2013,"Exports","Indonesia",709,68210,"Other countries"
2013,"Exports","Egypt",709,96492,"Other countries"
2013,"Imports","Canada",709,52,"Other countries"
2013,"Exports","Egypt",709,47405,"Other countries"
2013,"Imports","Canada",709,48,"Other countries"
2013,"Imports","Canada",709,46,"Other countries"
2013,"Exports","Indonesia",709,70500,"Other countries"
2013,"Imports","Luxembourg",709,2319,"Other countries"
2013,"Imports","Luxembourg",709,8909,"Other countries"
2013,"Imports","Luxembourg",709,2597,"Other countries"
2013,"Imports","Luxembourg",709,1432,"Other countries"
2013,"Imports","Luxembourg",709,7686,"Other countries"
2013,"Exports","Ethiopia",709,18884,"Other countries"
2013,"Exports","Ethiopia",709,4433,"Other countries"
2013,"Exports","Morocco",709,86031,"Other countries"
2013,"Exports","Morocco",709,93500,"Other countries"
2013,"Exports","Morocco",709,23153,"Other countries"
2013,"Imports","Slovenia",709,1535,"Other countries"
2013,"Exports","Morocco",709,23517,"Other countries"
2013,"Imports","Slovenia",709,72,"Other countries"
2013,"Exports","United States of America",709,50000,"Other countries"
2013,"Exports","Indonesia",709,69935,"Other countries"
2013,"Exports","Indonesia",709,76000,"Other countries"
2013,"Imports","Iceland",709,92,"Other countries"
2013,"Imports","Canada",709,11,"Other countries"
2013,"Exports","Indonesia",709,25400,"Other countries"
2013,"Exports","Egypt",709,80494,"Other countries"
2013,"Imports","Iceland",709,177,"Other countries"
2013,"Imports","Iceland",709,1110,"Other countries"
2013,"Imports","Canada",709,76,"Other countries"
2013,"Imports","Rep. of Korea",709,502,"Other countries"
2013,"Exports","France",709,29569,"Other countries"
2013,"Exports","Jordan",709,64617,"Other countries"
2013,"Imports","Slovakia",709,232,"Other countries"
2013,"Imports","Slovakia",709,455,"Other countries"
2013,"Exports","France",709,4414,"Other countries"
2013,"Imports","Slovakia",709,521,"Other countries"
2013,"Exports","France",709,8083,"Other countries"
2013,"Exports","Rep. of Korea",709,332,"Other countries"
2013,"Imports","Slovakia",709,212,"Other countries"
2013,"Imports","France",709,56484,"Other countries"
2013,"Exports","Rep. of Korea",709,2417,"Other countries"
2013,"Exports","France",709,41014,"Other countries"
2013,"Exports","Rep. of Korea",709,7412,"Other countries"
2013,"Exports","France",709,26485,"Other countries"
2013,"Imports","EU-28",709,17360,"Other countries"
2013,"Exports","Japan",709,2512,"Other countries"
2013,"Imports","Japan",709,51872,"Other countries"
2014,"Exports","Cyprus",709,4341,"Other countries"
2014,"Exports","Cyprus",709,32351,"Other countries"
2014,"Exports","Cyprus",709,2702,"Other countries"
2014,"Re-exports","Cyprus",709,3359,"Other countries"
2014,"Exports","Cyprus",709,44428,"Other countries"
2014,"Exports","Greece",709,3084,"Other countries"
2014,"Imports","Switzerland",709,9123,"Other countries"
2014,"Imports","Switzerland",709,1916,"Other countries"
2014,"Exports","Netherlands",709,2161,"Other countries"
2014,"Exports","Netherlands",709,17366,"Other countries"
2014,"Exports","Switzerland",709,29520,"Other countries"
2014,"Imports","Switzerland",709,42388,"Other countries"
2014,"Exports","Netherlands",709,36652,"Other countries"
2014,"Imports","EU-28",709,45,"Other countries"
2014,"Imports","Germany",709,274,"Other countries"
2014,"Imports","Germany",709,14703,"Other countries"
2014,"Imports","EU-28",709,3281,"Other countries"
2014,"Imports","Germany",709,45,"Other countries"
2014,"Exports","Germany",709,15687,"Other countries"
2014,"Imports","EU-28",709,20442,"Other countries"
2014,"Exports","Germany",709,207,"Other countries"
2014,"Exports","Germany",709,35390,"Other countries"
2014,"Imports","EU-28",709,23752,"Other countries"
2014,"Imports","EU-28",709,41565,"Other countries"
2014,"Exports","Thailand",709,73246,"Other countries"
2014,"Exports","Thailand",709,86704,"Other countries"
2014,"Exports","Thailand",709,73313,"Other countries"
2014,"Imports","Thailand",709,154,"Other countries"
2014,"Exports","Thailand",709,95884,"Other countries"
2014,"Imports","Norway",709,1394,"Other countries"
2014,"Exports","Hungary",709,3904,"Other countries"
2014,"Imports","Norway",709,1464,"Other countries"
2014,"Exports","Thailand",709,60152,"Other countries"
2014,"Exports","France",709,70433,"Other countries"
2014,"Imports","France",709,71005,"Other countries"
2014,"Exports","United States of America",709,50000,"Other countries"
2014,"Exports","France",709,33528,"Other countries"
2014,"Imports","France",709,4174,"Other countries"
2014,"Imports","France",709,8192,"Other countries"
2014,"Imports","Slovakia",709,278,"Other countries"
2014,"Exports","United States of America",709,50000,"Other countries"
2014,"Exports","France",709,66865,"Other countries"
2014,"Exports","France",709,44526,"Other countries"
2014,"Exports","France",709,25288,"Other countries"
2014,"Exports","Netherlands",709,44800,"Other countries"
2014,"Exports","Netherlands",709,6592,"Other countries"
2014,"Exports","Switzerland",709,4046,"Other countries"
2014,"Exports","Greece",709,2188,"Other countries"
2014,"Exports","Greece",709,435,"Other countries"
2014,"Imports","Switzerland",709,2561,"Other countries"
2014,"Exports","Switzerland",709,25627,"Other countries"
2014,"Exports","India",709,3674,"Other countries"
2014,"Exports","India",709,101,"Other countries"
2014,"Exports","Georgia",709,32000,"Other countries"
2014,"Exports","India",709,4028,"Other countries"
2014,"Exports","Serbia",709,597,"Other countries"
2014,"Exports","Serbia",709,10584,"Other countries"
2014,"Imports","French Polynesia",709,58,"Other countries"
2014,"Exports","India",709,89193,"Other countries"
2014,"Exports","Serbia",709,66347,"Other countries"
2014,"Exports","Serbia",709,31529,"Other countries"
2014,"Exports","Serbia",709,1482,"Other countries"
2014,"Exports","Serbia",709,4593,"Other countries"
2014,"Exports","India",709,317,"Other countries"
2014,"Exports","India",709,111,"Other countries"
2014,"Imports","French Polynesia",709,58,"Other countries"
2014,"Exports","Serbia",709,1690,"Other countries"
2014,"Exports","India",709,2859,"Other countries"
2014,"Imports","Serbia",709,3912,"Other countries"
2014,"Exports","Belgium",709,4502,"Other countries"
2014,"Imports","Qatar",709,229,"Other countries"
2014,"Exports","Belgium",709,77139,"Other countries"
2014,"Exports","Italy",709,38607,"Other countries"
2014,"Imports","Belgium",709,20442,"Other countries"
2014,"Exports","Ethiopia",709,71,"Other countries"
2014,"Exports","Belgium",709,43184,"Other countries"
2014,"Imports","Qatar",709,143,"Other countries"
2014,"Exports","Germany",709,1416,"Other countries"
2014,"Imports","EU-28",709,24903,"Other countries"
2014,"Exports","Germany",709,9652,"Other countries"
2014,"Imports","Czech Rep.",709,73,"Other countries"
2014,"Imports","Czech Rep.",709,68,"Other countries"
2014,"Imports","Lithuania",709,23733,"Other countries"
2014,"Exports","Latvia",709,702,"Other countries"
2014,"Imports","Lithuania",709,1037,"Other countries"
2014,"Imports","Lithuania",709,24942,"Other countries"
2014,"Imports","Czech Rep.",709,55,"Other countries"
2014,"Imports","Lithuania",709,54548,"Other countries"
2014,"Imports","Slovenia",709,84,"Other countries"
2014,"Imports","Lithuania",709,37380,"Other countries"
2014,"Imports","Slovenia",709,156,"Other countries"
2014,"Exports","Denmark",709,37257,"Other countries"
2014,"Imports","Czech Rep.",709,101,"Other countries"
2014,"Imports","Austria",709,60247,"Other countries"
2014,"Exports","Belgium",709,41124,"Other countries"
2014,"Exports","Ethiopia",709,14588,"Other countries"
2014,"Exports","Ethiopia",709,7,"Other countries"
2014,"Imports","Belgium",709,2967,"Other countries"
2014,"Exports","Italy",709,17620,"Other countries"
2014,"Exports","Belgium",709,17717,"Other countries"
2014,"Imports","Austria",709,62754,"Other countries"
2014,"Imports","Czech Rep.",709,9,"Other countries"
2014,"Exports","Denmark",709,25131,"Other countries"
2014,"Exports","Latvia",709,3506,"Other countries"
2014,"Exports","Egypt",709,25512,"Other countries"
2014,"Imports","Poland",709,62627,"Other countries"
2014,"Exports","TFYR of Macedonia",709,44454,"Other countries"
2014,"Exports","Poland",709,3532,"Other countries"
2014,"Exports","TFYR of Macedonia",709,926,"Other countries"
2014,"Exports","Egypt",709,89667,"Other countries"
2014,"Exports","TFYR of Macedonia",709,4758,"Other countries"
2014,"Exports","Egypt",709,44176,"Other countries"
2014,"Exports","Ethiopia",709,15,"Other countries"
2014,"Exports","South Africa",709,11695,"Other countries"
2014,"Exports","Finland",709,550,"Other countries"
2014,"Exports","South Africa",709,30109,"Other countries"
2014,"Exports","Bosnia Herzegovina",709,12163,"Other countries"
2014,"Exports","Finland",709,4273,"Other countries"
2014,"Exports","Finland",709,571,"Other countries"
2014,"Exports","South Africa",709,6817,"Other countries"
2014,"Exports","Bosnia Herzegovina",709,8398,"Other countries"
2014,"Exports","South Africa",709,14674,"Other countries"
2014,"Imports","Finland",709,34868,"Other countries"
2014,"Exports","Ethiopia",709,31,"Other countries"
2014,"Exports","Egypt",709,95950,"Other countries"
2014,"Exports","Egypt",709,35465,"Other countries"
2014,"Exports","Egypt",709,45103,"Other countries"
2014,"Exports","Egypt",709,46768,"Other countries"
2014,"Exports","Egypt",709,88111,"Other countries"
2014,"Exports","Egypt",709,22749,"Other countries"
2014,"Exports","Tunisia",709,30712,"Other countries"
2014,"Exports","Tunisia",709,1567,"Other countries"
2014,"Exports","Tunisia",709,1999,"Other countries"
2014,"Exports","Turkey",709,13619,"Other countries"
2014,"Exports","Peru",709,1229,"Other countries"
2014,"Exports","Peru",709,5237,"Other countries"
2014,"Exports","Turkey",709,86794,"Other countries"
2014,"Exports","Tunisia",709,787,"Other countries"
2014,"Exports","Peru",709,32993,"Other countries"
2014,"Exports","Indonesia",709,24000,"Other countries"
2014,"Exports","Peru",709,46314,"Other countries"
2014,"Exports","Turkey",709,62728,"Other countries"
2014,"Exports","Ethiopia",709,18,"Other countries"
2014,"Exports","South Africa",709,542,"Other countries"
2014,"Exports","Ethiopia",709,22,"Other countries"
2014,"Exports","Spain",709,12,"Other countries"
2014,"Imports","New Caledonia",709,47,"Other countries"
2014,"Exports","Spain",709,22238,"Other countries"
2014,"Imports","Canada",709,44,"Other countries"
2014,"Imports","Germany",709,460,"Other countries"
2014,"Exports","Germany",709,15101,"Other countries"
2015,"Imports","Switzerland",709,1636,"Other countries"
2015,"Imports","Austria",709,69386,"Other countries"
2015,"Imports","Bahrain",709,136,"Other countries"
2015,"Exports","Peru",709,4657,"Other countries"
2015,"Exports","Peru",709,3869,"Other countries"
2015,"Exports","Peru",709,7643,"Other countries"
2015,"Exports","Pakistan",709,86172,"Other countries"
2015,"Exports","Peru",709,1800,"Other countries"
2015,"Exports","Cyprus",709,2352,"Other countries"
2015,"Exports","Switzerland",709,4388,"Other countries"
2015,"Exports","Pakistan",709,47543,"Other countries"
2015,"Exports","Peru",709,4738,"Other countries"
2015,"Exports","United States of America",709,12768,"Other countries"
2015,"Imports","Germany",709,312,"Other countries"
2015,"Exports","United States of America",709,12730,"Other countries"
2015,"Imports","Slovenia",709,974,"Other countries"
2015,"Exports","United States of America",709,7448,"Other countries"
2015,"Imports","Finland",709,95665,"Other countries"
2015,"Imports","Norway",709,31181,"Other countries"
2015,"Exports","Thailand",709,98304,"Other countries"
2015,"Exports","Thailand",709,70283,"Other countries"
2015,"Exports","Estonia",709,1793,"Other countries"
2015,"Imports","Finland",709,96949,"Other countries"
2015,"Exports","Thailand",709,92928,"Other countries"
2015,"Imports","Estonia",709,23947,"Other countries"
2015,"Exports","Estonia",709,1990,"Other countries"
2015,"Exports","Estonia",709,461,"Other countries"
2015,"Exports","Estonia",709,1344,"Other countries"
2015,"Exports","Norway",709,234,"Other countries"
2015,"Exports","Estonia",709,1182,"Other countries"
2015,"Exports","Ethiopia",709,22,"Other countries"
2015,"Exports","Estonia",709,2811,"Other countries"
2015,"Exports","EU-28",709,77985,"Other countries"
2015,"Exports","EU-28",709,36357,"Other countries"
2015,"Exports","Egypt",709,42815,"Other countries"
2015,"Imports","Japan",709,9112,"Other countries"
2015,"Exports","Egypt",709,25778,"Other countries"
2015,"Exports","Egypt",709,2951,"Other countries"
2015,"Exports","TFYR of Macedonia",709,11865,"Other countries"
2015,"Exports","EU-28",709,16348,"Other countries"
2015,"Exports","Egypt",709,9537,"Other countries"
2015,"Exports","TFYR of Macedonia",709,31019,"Other countries"
2015,"Exports","Egypt",709,28383,"Other countries"
2015,"Exports","TFYR of Macedonia",709,4591,"Other countries"
2015,"Exports","TFYR of Macedonia",709,94133,"Other countries"
2015,"Exports","TFYR of Macedonia",709,40562,"Other countries"
2015,"Exports","TFYR of Macedonia",709,18727,"Other countries"
2015,"Exports","Bosnia Herzegovina",709,10906,"Other countries"
2015,"Imports","Iceland",709,29,"Other countries"
2015,"Imports","Iceland",709,14,"Other countries"
2015,"Exports","Bosnia Herzegovina",709,37968,"Other countries"
2015,"Exports","Netherlands",709,51018,"Other countries"
2015,"Imports","Netherlands",709,6,"Other countries"
2015,"Exports","Turkey",709,49497,"Other countries"
2015,"Imports","Turkey",709,1920,"Other countries"
2015,"Imports","Netherlands",709,29,"Other countries"
2015,"Exports","Georgia",709,59478,"Other countries"
2015,"Imports","Georgia",709,1080,"Other countries"
2015,"Exports","Turkey",709,56799,"Other countries"
2015,"Imports","France",709,62,"Other countries"
2015,"Imports","Netherlands",709,2,"Other countries"
2015,"Exports","Netherlands",709,73602,"Other countries"
2015,"Exports","Netherlands",709,23438,"Other countries"
2015,"Imports","Netherlands",709,1,"Other countries"
2015,"Exports","Netherlands",709,8739,"Other countries"
2015,"Exports","Turkey",709,4736,"Other countries"
2015,"Exports","Bulgaria",709,651,"Other countries"
2015,"Exports","South Africa",709,19499,"Other countries"
2015,"Exports","South Africa",709,3271,"Other countries"
2015,"Exports","South Africa",709,1307,"Other countries"
2015,"Imports","Luxembourg",709,17954,"Other countries"
2015,"Exports","South Africa",709,6502,"Other countries"
2015,"Exports","South Africa",709,8882,"Other countries"
2015,"Exports","South Africa",709,7049,"Other countries"
2015,"Imports","Luxembourg",709,18109,"Other countries"
